,id,dp1,dp2,dp3,dp4,dp5,dp6,dp7,dp8,dp9,dp10,dp11,dp12,dp13,dp14,dp15,dp16,dp17,dp18,dp19,dp20,dp21,dp22,dp23,dp24,dp25,counter,date,takes
0,53,33855,33805,33732,33606,33409,33152,32873,32621,32428,32307,32261,32297,32416,32608,32848,33094,33294,33401,33393,33284,33119,32945,32790,32652,32529,1234,2022-03-06-23-48-48.843408,A1
1,53,32433,32385,32402,32483,32601,32700,32719,32622,32418,32154,31893,31681,31531,31444,31436,31553,31834,32288,32873,33487,33994,34288,34332,34170,33887,1235,2022-03-06-23-48-49.203395,A1
2,53,33556,33213,32874,32555,32277,32067,31940,31883,31848,31774,31626,31419,31213,31080,31058,31129,31246,31361,31459,31549,31649,31762,31858,31886,31805,1236,2022-03-06-23-48-49.607069,A1
3,53,31626,31408,31223,31115,31085,31099,31127,31158,31200,31272,31378,31494,31576,31596,31577,31593,31726,32017,32446,32945,33431,33839,34141,34334,34423,1237,2022-03-06-23-48-49.833306,A1
4,53,34401,34253,33979,33621,33252,32944,32735,32623,32583,32590,32633,32721,32858,33034,33212,33335,33361,33292,33167,33046,32971,32960,33003,33082,33181,1238,2022-03-06-23-48-50.191513,A1
5,53,33279,33358,33403,33398,33330,33197,33029,32865,32740,32662,32624,32611,32623,32663,32739,32853,33012,33213,33442,33679,33922,34170,34411,34617,34759,1239,2022-03-06-23-48-50.513152,A1
6,53,34824,34817,34762,34683,34594,34493,34356,34158,33900,33619,33365,33175,33053,32989,32976,33018,33119,33262,33412,33518,33535,33440,33249,33018,32808,1240,2022-03-06-23-48-50.865978,A1
7,53,32653,32553,32499,32489,32523,32600,32706,32812,32877,32857,32730,32508,32249,32017,31856,31786,31823,31985,32298,32767,33364,34020,34640,35124,35402,1241,2022-03-06-23-48-51.180735,A1
8,53,35464,35361,35160,34909,34642,34396,34208,34101,34078,34108,34134,34098,33964,33739,33483,33278,33181,33196,33284,33401,33516,33622,33724,33828,33925,1242,2022-03-06-23-48-51.496013,A1
9,53,33980,33951,33819,33604,33357,33131,32951,32817,32719,32658,32637,32656,32704,32751,32757,32691,32559,32415,32347,32420,32643,32971,33333,33657,33896,1243,2022-03-06-23-48-51.856220,A1
10,53,34030,34057,33974,33778,33462,33046,32584,32141,31769,31482,31274,31132,31048,31023,31061,31159,31294,31430,31529,31569,31562,31533,31510,31511,31537,1244,2022-03-06-23-48-52.170168,A1
11,53,31580,31636,31696,31737,31741,31699,31609,31470,31297,31118,30968,30862,30805,30797,30845,30943,31089,31292,31579,31962,32435,32970,33528,34046,34464,1245,2022-03-06-23-48-52.530483,A1
12,53,34745,34883,34891,34797,34639,34454,34263,34084,33919,33743,33520,33228,32879,32508,32167,31907,31758,31708,31715,31731,31723,31676,31593,31492,31400,1246,2022-03-06-23-48-52.889441,A1
13,53,31340,31326,31366,31465,31622,31821,32032,32230,32403,32559,32706,32856,33012,33170,33313,33428,33505,33543,33544,33515,33479,33472,33527,33657,33846,1247,2022-03-06-23-48-53.204429,A1
14,53,34057,34240,34348,34353,34262,34100,33903,33707,33539,33415,33338,33301,33285,33269,33236,33179,33103,33025,32964,32939,32954,33001,33059,33111,33136,1248,2022-03-06-23-48-53.519116,A1
15,53,33125,33074,32987,32875,32751,32624,32509,32413,32342,32295,32267,32249,32232,32210,32182,32152,32125,32102,32084,32070,32055,32040,32031,32040,32093,1249,2022-03-06-23-48-53.878739,A1
16,53,32225,32460,32801,33221,33668,34077,34389,34569,34613,34536,34370,34149,33908,33670,33454,33264,33098,32944,32801,32669,32558,32480,32442,32451,32497,1250,2022-03-06-23-48-54.193699,A1
17,53,32565,32641,32709,32756,32772,32753,32698,32610,32499,32374,32248,32124,32008,31898,31794,31693,31598,31509,31432,31364,31306,31254,31208,31173,31154,1251,2022-03-06-23-48-54.508645,A1
18,53,31164,31233,31389,31643,31985,32380,32770,33094,33303,33376,33319,33152,32905,32613,32311,32023,31766,31541,31349,31187,31056,30962,30913,30914,30965,1252,2022-03-06-23-48-54.868310,A1
19,53,31058,31180,31310,31432,31531,31600,31642,31657,31653,31637,31617,31596,31579,31570,31566,31564,31565,31572,31587,31615,31657,31711,31771,31834,31897,1253,2022-03-06-23-48-55.183131,A1
20,53,31956,32009,32057,32102,32154,32233,32377,32621,32980,33435,33942,34433,34836,35107,35229,35213,35086,34885,34643,34391,34151,33937,33754,33600,33471,1254,2022-03-06-23-48-55.497813,A1
21,53,33360,33263,33182,33123,33095,33107,33157,33236,33325,33406,33460,33478,33461,33414,33348,33271,33190,33107,33023,32938,32853,32767,32685,32609,32542,1255,2022-03-06-23-48-55.857557,A1
22,53,32486,32445,32417,32402,32397,32399,32399,32398,32392,32386,32388,32420,32514,32705,33007,33408,33867,34320,34698,34955,35067,35039,34894,34667,34398,1256,2022-03-06-23-48-56.172422,A1
23,53,34125,33875,33663,33488,33341,33211,33096,32994,32916,32872,32873,32923,33015,33136,33268,33388,33483,33546,33575,33577,33557,33520,33471,33416,33358,1257,2022-03-06-23-48-56.577184,A1
24,53,33299,33239,33178,33117,33055,32994,32937,32885,32844,32813,32795,32786,32786,32789,32788,32782,32773,32764,32769,32815,32936,33157,33477,33867,34275,1258,2022-03-06-23-48-56.847553,A1
25,53,34637,34897,35022,35012,34881,34660,34384,34085,33792,33521,33276,33056,32860,32687,32546,32446,32396,32396,32438,32508,32588,32655,32700,32716,32703,1259,2022-03-06-23-48-57.161756,A1
26,53,32664,32607,32536,32457,32371,32281,32190,32101,32015,31933,31853,31774,31697,31621,31546,31474,31407,31344,31282,31223,31167,31118,31087,31096,31173,1260,2022-03-06-23-48-57.521865,A1
27,53,31340,31600,31926,32276,32597,32838,32971,32991,32910,32750,32542,32314,32095,31901,31734,31591,31465,31353,31259,31195,31169,31188,31249,31343,31454,1261,2022-03-06-23-48-57.836940,A1
28,53,31566,31658,31720,31740,31723,31673,31606,31537,31476,31430,31397,31376,31360,31346,31335,31331,31337,31354,31384,31420,31459,31500,31543,31590,31637,1262,2022-03-06-23-48-58.241203,A1
29,53,31686,31736,31793,31875,32016,32256,32613,33077,33611,34151,34627,34985,35199,35268,35210,35054,34835,34588,34344,34124,33937,33781,33650,33536,33435,1263,2022-03-06-23-48-58.511022,A1
30,53,33349,33287,33257,33267,33316,33392,33479,33560,33619,33649,33649,33620,33570,33501,33419,33329,33236,33140,33045,32950,32861,32781,32714,32660,32621,1264,2022-03-06-23-48-58.826345,A1
31,53,32591,32568,32546,32523,32500,32476,32454,32434,32419,32415,32443,32538,32733,33037,33434,33878,34303,34644,34856,34926,34864,34702,34475,34223,33976,1265,2022-03-06-23-48-59.185937,A1
32,53,33755,33562,33394,33245,33110,32987,32883,32810,32781,32804,32874,32983,33105,33215,33291,33323,33315,33277,33226,33174,33128,33087,33049,33009,32963,1266,2022-03-06-23-48-59.500731,A1
33,53,32909,32851,32790,32731,32676,32629,32590,32561,32544,32538,32541,32550,32558,32560,32555,32544,32533,32540,32592,32722,32950,33272,33657,34055,34403,1267,2022-03-06-23-48-59.860355,A1
34,53,34653,34777,34774,34657,34452,34190,33907,33629,33376,33156,32969,32809,32670,32556,32474,32431,32436,32487,32573,32674,32770,32840,32874,32870,32838,1268,2022-03-06-23-49-00.175592,A1
35,53,32787,32725,32661,32595,32526,32454,32379,32301,32223,32151,32086,32028,31978,31936,31898,31865,31836,31809,31782,31753,31719,31682,31653,31652,31710,1269,2022-03-06-23-49-00.806107,A1
36,53,31853,32086,32390,32722,33023,33242,33348,33335,33218,33026,32791,32541,32299,32073,31869,31681,31511,31363,31247,31171,31142,31164,31230,31328,31441,1270,2022-03-06-23-49-00.851581,A1
37,53,31549,31631,31676,31680,31646,31586,31516,31447,31389,31345,31316,31301,31295,31301,31319,31348,31384,31428,31477,31527,31579,31634,31692,31747,31795,1271,2022-03-06-23-49-01.166818,A1
38,53,31829,31844,31845,31844,31868,31956,32139,32431,32816,33252,33680,34043,34299,34430,34441,34352,34191,33991,33787,33605,33458,33344,33256,33179,33105,1272,2022-03-06-23-49-01.526649,A1
39,53,33031,32966,32922,32911,32940,33006,33098,33194,33278,33335,33362,33363,33344,33312,33272,33224,33169,33107,33041,32974,32907,32841,32777,32718,32667,1273,2022-03-06-23-49-01.842451,A1
40,53,32630,32610,32607,32615,32626,32631,32628,32617,32599,32580,32563,32554,32572,32645,32804,33062,33408,33801,34183,34494,34691,34760,34710,34572,34377,1274,2022-03-06-23-49-02.157219,A1
41,53,34162,33955,33775,33625,33501,33395,33299,33213,33140,33087,33062,33072,33117,33190,33277,33367,33442,33487,33496,33473,33424,33361,33294,33231,33172,1275,2022-03-06-23-49-02.517324,A1
42,53,33115,33056,32995,32933,32874,32824,32785,32757,32737,32726,32721,32724,32732,32744,32758,32768,32771,32763,32744,32719,32704,32728,32825,33015,33293,1276,2022-03-06-23-49-02.834507,A1
43,53,33629,33968,34255,34447,34521,34484,34355,34161,33933,33699,33484,33298,33140,33004,32876,32753,32638,32543,32482,32464,32487,32535,32589,32630,32645,1277,2022-03-06-23-49-03.192781,A1
44,53,32626,32582,32522,32453,32386,32323,32264,32205,32145,32084,32021,31957,31894,31830,31767,31706,31647,31592,31544,31502,31468,31441,31418,31397,31375,1278,2022-03-06-23-49-03.508228,A1
45,53,31356,31344,31355,31417,31556,31789,32108,32483,32863,33192,33427,33548,33556,33466,33306,33105,32890,32684,32500,32342,32205,32088,31989,31915,31876,1279,2022-03-06-23-49-03.868224,A1
46,53,31881,31932,32028,32154,32293,32426,32534,32609,32647,32653,32636,32606,32572,32541,32514,32491,32469,32442,32406,32365,32322,32286,32265,32264,32282,1280,2022-03-06-23-49-04.183538,A1
47,53,32315,32359,32406,32451,32491,32524,32544,32551,32542,32520,32488,32457,32447,32491,32625,32870,33222,33645,34079,34459,34732,34871,34879,34776,34591,1281,2022-03-06-23-49-04.543964,A1
48,53,34356,34104,33861,33645,33460,33299,33155,33023,32900,32794,32717,32684,32698,32756,32839,32929,33004,33050,33064,33049,33013,32964,32903,32831,32753,1282,2022-03-06-23-49-04.858906,A1
49,53,32669,32581,32494,32409,32328,32251,32179,32119,32078,32061,32071,32105,32159,32219,32278,32330,32372,32404,32425,32437,32438,32430,32419,32417,32443,1283,2022-03-06-23-49-05.174054,A1
50,53,32530,32707,32989,33358,33775,34182,34521,34746,34842,34815,34683,34477,34231,33978,33742,33536,33364,33220,33095,32989,32902,32842,32817,32833,32889,1284,2022-03-06-23-49-05.534887,A1
51,53,32978,33085,33193,33283,33342,33365,33354,33313,33257,33192,33124,33054,32984,32912,32839,32766,32696,32631,32574,32527,32493,32474,32467,32472,32489,1285,2022-03-06-23-49-05.849818,A1
52,53,32509,32529,32544,32550,32542,32519,32481,32436,32390,32356,32357,32425,32579,32822,33130,33463,33765,33989,34100,34089,33965,33752,33482,33189,32907,1286,2022-03-06-23-49-06.164463,A1
53,53,32658,32446,32266,32110,31970,31846,31744,31677,31654,31678,31740,31821,31899,31954,31975,31959,31913,31849,31776,31700,31629,31567,31515,31473,31441,1287,2022-03-06-23-49-06.524769,A1
54,53,31414,31391,31370,31352,31338,31330,31331,31342,31364,31396,31436,31481,31526,31564,31588,31598,31594,31582,31581,31619,31731,31946,32267,32675,33123,1288,2022-03-06-23-49-06.840291,A1
55,53,33551,33898,34127,34223,34196,34068,33872,33641,33408,33193,33006,32848,32717,32605,32515,32450,32420,32433,32493,32596,32728,32871,33004,33114,33191,1289,2022-03-06-23-49-07.200106,A1
56,53,33233,33244,33230,33201,33162,33120,33075,33026,32970,32906,32834,32757,32681,32613,32559,32526,32514,32522,32546,32576,32606,32630,32645,32653,32655,1290,2022-03-06-23-49-07.605502,A1
57,53,32650,32637,32613,32578,32536,32500,32498,32569,32741,33025,33402,33827,34242,34586,34817,34919,34896,34767,34567,34327,34081,33851,33646,33466,33308,1291,2022-03-06-23-49-07.830802,A1
58,53,33168,33043,32943,32881,32867,32908,33000,33128,33265,33388,33474,33515,33509,33466,33398,33321,33243,33167,33093,33018,32943,32866,32791,32721,32660,1292,2022-03-06-23-49-08.190539,A1
59,53,32608,32570,32550,32551,32572,32612,32665,32721,32771,32812,32839,32851,32848,32834,32808,32776,32743,32722,32737,32824,33011,33304,33681,34099,34500,1293,2022-03-06-23-49-08.505628,A1
60,53,34822,35025,35097,35044,34890,34668,34414,34162,33928,33719,33530,33356,33194,33049,32932,32857,32831,32854,32914,32993,33069,33125,33152,33144,33104,1294,2022-03-06-23-49-09.000734,A1
61,53,33039,32953,32852,32744,32632,32527,32431,32350,32279,32213,32145,32074,31997,31918,31842,31775,31717,31669,31628,31594,31563,31531,31496,31455,31408,1295,2022-03-06-23-49-09.225967,A1
62,53,31361,31332,31353,31459,31674,31997,32403,32840,33240,33548,33726,33764,33676,33491,33246,32976,32711,32464,32244,32045,31867,31714,31597,31528,31521,1296,2022-03-06-23-49-09.495939,A1
63,53,31580,31693,31839,31990,32119,32207,32246,32238,32196,32132,32058,31986,31915,31847,31780,31716,31653,31592,31534,31482,31440,31413,31404,31416,31446,1297,2022-03-06-23-49-09.857097,A1
64,53,31491,31546,31606,31668,31726,31779,31821,31849,31858,31848,31825,31800,31797,31848,31994,32263,32656,33143,33671,34171,34575,34843,34960,34935,34795,1298,2022-03-06-23-49-10.171194,A1
65,53,34575,34317,34054,33813,33605,33429,33276,33132,32990,32854,32740,32666,32649,32691,32784,32902,33021,33116,33177,33199,33189,33152,33098,33030,32955,1299,2022-03-06-23-49-10.531941,A1
66,53,32874,32791,32703,32611,32515,32414,32310,32210,32124,32056,32010,31984,31975,31980,31995,32018,32049,32084,32118,32150,32177,32194,32199,32189,32164,1300,2022-03-06-23-49-10.847057,A1
67,53,32134,32119,32153,32279,32527,32902,33377,33900,34401,34818,35104,35241,35235,35112,34907,34665,34421,34198,34006,33839,33689,33547,33412,33293,33203,1301,2022-03-06-23-49-11.206507,A1
68,53,33154,33156,33208,33297,33403,33504,33581,33623,33626,33593,33530,33447,33350,33247,33143,33044,32951,32869,32795,32733,32680,32637,32604,32579,32561,1302,2022-03-06-23-49-11.521929,A1
69,53,32549,32546,32553,32570,32597,32627,32655,32676,32684,32681,32667,32639,32597,32542,32482,32427,32408,32458,32612,32882,33253,33683,34112,34477,34727,1303,2022-03-06-23-49-11.882898,A1
70,53,34841,34822,34692,34482,34229,33966,33718,33494,33296,33119,32956,32809,32689,32606,32571,32587,32646,32729,32813,32882,32923,32930,32898,32832,32737,1304,2022-03-06-23-49-12.196842,A1
71,53,32620,32490,32355,32223,32095,31972,31853,31738,31627,31524,31434,31362,31312,31284,31275,31277,31285,31293,31300,31306,31312,31313,31306,31287,31264,1305,2022-03-06-23-49-12.602150,A1
72,53,31247,31261,31344,31527,31819,32203,32637,33060,33411,33645,33745,33718,33584,33377,33132,32880,32641,32424,32228,32049,31886,31747,31643,31587,31588,1306,2022-03-06-23-49-12.872031,A1
73,53,31642,31735,31846,31951,32032,32080,32093,32075,32038,31988,31933,31876,31820,31767,31719,31675,31634,31592,31549,31508,31473,31453,31451,31470,31510,1307,2022-03-06-23-49-13.276986,A1
74,53,31569,31640,31718,31798,31870,31930,31976,32007,32025,32030,32029,32030,32045,32101,32235,32480,32850,33329,33870,34410,34877,35216,35402,35436,35338,1308,2022-03-06-23-49-13.502044,A1
75,53,35148,34907,34656,34424,34224,34055,33912,33781,33656,33536,33429,33347,33302,33300,33339,33404,33475,33533,33562,33555,33517,33453,33376,33292,33204,1309,2022-03-06-23-49-13.863368,A1
76,53,33113,33017,32916,32813,32713,32618,32533,32461,32402,32361,32342,32349,32380,32432,32495,32559,32610,32644,32659,32661,32651,32633,32608,32579,32553,1310,2022-03-06-23-49-14.177665,A1
77,53,32544,32583,32709,32955,33327,33805,34338,34858,35296,35603,35763,35786,35696,35532,35329,35119,34921,34740,34576,34418,34259,34093,33929,33777,33658,1311,2022-03-06-23-49-14.582355,A1
78,53,33583,33560,33580,33627,33680,33719,33727,33699,33635,33540,33421,33286,33145,33006,32877,32762,32660,32567,32479,32394,32312,32236,32174,32127,32098,1312,2022-03-06-23-49-14.852822,A1
79,53,32087,32093,32108,32127,32146,32159,32159,32146,32122,32096,32087,32128,32250,32475,32798,33187,33587,33934,34175,34281,34249,34099,33863,33577,33278,1313,2022-03-06-23-49-15.168172,A1
80,53,32992,32732,32498,32288,32099,31933,31802,31716,31684,31703,31762,31838,31908,31953,31960,31929,31862,31771,31666,31557,31449,31346,31249,31158,31068,1314,2022-03-06-23-49-15.572389,A1
81,53,30977,30885,30796,30716,30656,30622,30617,30637,30675,30723,30771,30816,30858,30894,30920,30938,30949,30963,31002,31106,31312,31645,32097,32633,33194,1315,2022-03-06-23-49-15.849593,A1
82,53,33707,34107,34359,34456,34415,34270,34064,33839,33626,33439,33280,33142,33015,32890,32770,32665,32591,32563,32589,32660,32761,32868,32959,33019,33040,1316,2022-03-06-23-49-16.247729,A1
83,53,33024,32978,32914,32838,32760,32683,32609,32535,32460,32386,32313,32245,32187,32145,32121,32116,32127,32153,32189,32232,32273,32311,32337,32346,32338,1317,2022-03-06-23-49-16.517529,A1
84,53,32312,32280,32255,32260,32324,32485,32768,33176,33684,34243,34780,35229,35538,35684,35672,35527,35293,35014,34733,34475,34252,34058,33881,33709,33539,1318,2022-03-06-23-49-16.833215,A1
85,53,33378,33243,33155,33131,33173,33268,33391,33512,33602,33646,33638,33584,33496,33389,33276,33163,33055,32952,32853,32757,32663,32568,32477,32397,32336,1319,2022-03-06-23-49-17.192658,A1
86,53,32302,32301,32329,32380,32441,32498,32543,32570,32580,32579,32571,32558,32540,32522,32503,32498,32537,32660,32905,33287,33788,34354,34910,35379,35704,1320,2022-03-06-23-49-17.511624,A1
87,53,35859,35850,35702,35452,35143,34814,34491,34190,33913,33654,33410,33185,32989,32835,32740,32708,32735,32805,32897,32983,33042,33060,33033,32962,32858,1321,2022-03-06-23-49-17.867834,A1
88,53,32734,32600,32461,32322,32180,32032,31878,31720,31562,31411,31276,31159,31064,30989,30934,30902,30893,30908,30942,30986,31029,31065,31088,31107,31148,1322,2022-03-06-23-49-18.227738,A1
89,53,31248,31442,31749,32156,32621,33078,33456,33700,33788,33726,33543,33279,32974,32665,32378,32121,31895,31699,31533,31399,31308,31270,31289,31363,31475,1323,2022-03-06-23-49-18.498002,A1
90,53,31603,31721,31810,31855,31851,31805,31730,31640,31546,31457,31376,31305,31245,31192,31145,31105,31071,31046,31034,31041,31067,31111,31170,31240,31312,1324,2022-03-06-23-49-18.903419,A1
91,53,31381,31444,31500,31547,31583,31608,31624,31640,31680,31788,32014,32388,32913,33553,34237,34879,35399,35747,35903,35879,35707,35436,35115,34789,34485,1325,2022-03-06-23-49-19.174386,A1
92,53,34216,33984,33781,33603,33448,33320,33225,33172,33165,33195,33252,33318,33374,33406,33406,33371,33306,33217,33112,33000,32888,32774,32660,32543,32420,1326,2022-03-06-23-49-19.533761,A1
93,53,32290,32159,32036,31930,31850,31804,31791,31805,31841,31890,31943,31994,32039,32073,32090,32088,32067,32029,31989,31974,32027,32193,32503,32956,33519,1327,2022-03-06-23-49-19.848607,A1
94,53,34128,34701,35167,35480,35624,35609,35464,35233,34958,34678,34423,34203,34019,33862,33722,33593,33478,33387,33333,33329,33375,33462,33573,33682,33771,1328,2022-03-06-23-49-20.252975,A1
95,53,33822,33833,33806,33748,33665,33568,33462,33349,33234,33121,33007,32897,32794,32702,32623,32560,32513,32482,32464,32453,32447,32439,32427,32408,32386,1329,2022-03-06-23-49-20.523081,A1
96,53,32359,32328,32297,32269,32250,32263,32341,32515,32806,33208,33684,34172,34597,34895,35028,34990,34805,34511,34155,33779,33420,33093,32802,32543,32312,1330,2022-03-06-23-49-20.838682,A1
97,53,32111,31946,31830,31774,31784,31848,31943,32041,32113,32134,32089,31974,31795,31565,31303,31029,30761,30517,30308,30142,30024,29954,29926,29931,29961,1331,2022-03-06-23-49-21.198484,A1
98,53,30010,30073,30150,30242,30345,30456,30570,30683,30787,30881,30965,31043,31126,31238,31414,31688,32080,32581,33153,33732,34243,34624,34840,34888,34789,1332,2022-03-06-23-49-21.513032,A1
99,53,34582,34310,34018,33737,33486,33272,33091,32937,32805,32695,32616,32580,32595,32664,32775,32909,33040,33146,33210,33227,33202,33144,33066,32978,32890,1333,2022-03-06-23-49-21.872991,A1
100,53,32803,32720,32639,32556,32472,32386,32304,32231,32175,32138,32123,32131,32156,32197,32244,32290,32326,32346,32351,32341,32323,32301,32277,32252,32223,1334,2022-03-06-23-49-22.188178,A1
101,53,32193,32178,32211,32341,32606,33022,33563,34171,34762,35251,35576,35717,35681,35512,35264,34990,34730,34505,34314,34146,33990,33838,33691,33560,33458,1335,2022-03-06-23-49-22.593093,A1
102,53,33399,33392,33433,33511,33607,33699,33766,33795,33781,33725,33632,33514,33381,33246,33116,32998,32893,32797,32707,32620,32536,32460,32399,32357,32339,1336,2022-03-06-23-49-22.863641,A1
103,53,32342,32363,32393,32428,32461,32488,32510,32527,32538,32545,32543,32531,32510,32487,32476,32505,32613,32839,33203,33690,34255,34825,35317,35668,35841,1337,2022-03-06-23-49-23.177948,A1
104,53,35834,35672,35399,35063,34713,34381,34086,33833,33610,33408,33225,33066,32942,32867,32850,32887,32959,33042,33111,33148,33142,33094,33010,32899,32775,1338,2022-03-06-23-49-23.537918,A1
105,53,32643,32504,32359,32207,32046,31882,31721,31571,31442,31336,31255,31197,31159,31135,31120,31111,31104,31094,31076,31048,31008,30959,30907,30872,30883,1339,2022-03-06-23-49-23.853579,A1
106,53,30982,31199,31544,31998,32514,33020,33445,33736,33867,33840,33678,33423,33119,32808,32516,32253,32017,31801,31603,31432,31302,31228,31226,31297,31422,1340,2022-03-06-23-49-24.212955,A1
107,53,31576,31730,31859,31948,31992,32000,31981,31944,31896,31839,31776,31709,31640,31572,31507,31444,31386,31338,31303,31290,31301,31338,31397,31473,31557,1341,2022-03-06-23-49-24.528456,A1
108,53,31645,31729,31807,31878,31948,32024,32104,32170,32198,32194,32202,32292,32521,32921,33480,34133,34790,35365,35805,36079,36174,36098,35896,35625,35333,1342,2022-03-06-23-49-24.843464,A1
109,53,35047,34787,34563,34369,34187,34007,33831,33668,33529,33433,33391,33402,33445,33496,33532,33542,33520,33465,33381,33278,33161,33036,32909,32783,32659,1343,2022-03-06-23-49-25.202883,A1
110,53,32539,32425,32317,32219,32131,32058,32001,31961,31940,31936,31947,31969,31997,32026,32052,32074,32086,32089,32078,32052,32013,31966,31928,31931,32018,1344,2022-03-06-23-49-25.518098,A1
111,53,32238,32621,33162,33819,34514,35156,35665,35986,36106,36041,35831,35527,35185,34848,34539,34268,34031,33819,33625,33450,33305,33205,33162,33179,33249,1345,2022-03-06-23-49-25.833372,A1
112,53,33352,33462,33551,33602,33603,33556,33470,33356,33223,33083,32938,32792,32644,32498,32355,32218,32094,31985,31895,31828,31785,31763,31761,31770,31783,1346,2022-03-06-23-49-26.327826,A1
113,53,31793,31795,31787,31774,31754,31727,31692,31643,31581,31509,31441,31405,31443,31595,31890,32322,32857,33430,33959,34373,34623,34695,34597,34362,34034,1347,2022-03-06-23-49-26.507933,A1
114,53,33666,33296,32952,32643,32368,32120,31897,31703,31549,31450,31421,31463,31570,31723,31893,32053,32175,32247,32266,32241,32183,32110,32033,31959,31891,1348,2022-03-06-23-49-26.867824,A1
115,53,31827,31764,31696,31625,31554,31493,31450,31434,31451,31498,31569,31654,31745,31834,31915,31986,32042,32082,32103,32104,32083,32042,31990,31938,31914,1349,2022-03-06-23-49-27.183077,A1
116,53,31959,32117,32424,32885,33467,34106,34719,35220,35552,35693,35652,35461,35171,34834,34493,34174,33889,33638,33412,33212,33039,32903,32816,32790,32828,1350,2022-03-06-23-49-27.542890,A1
117,53,32925,33063,33218,33364,33477,33542,33554,33521,33451,33358,33251,33139,33025,32913,32807,32710,32623,32549,32489,32444,32414,32402,32407,32433,32474,1351,2022-03-06-23-49-27.858454,A1
118,53,32527,32586,32641,32684,32712,32725,32721,32702,32672,32634,32594,32558,32546,32588,32727,32991,33388,33893,34448,34971,35384,35634,35698,35588,35340,1352,2022-03-06-23-49-28.263495,A1
119,53,35004,34631,34262,33922,33618,33345,33098,32877,32689,32548,32468,32454,32500,32585,32684,32770,32821,32827,32789,32713,32610,32487,32350,32203,32051,1353,2022-03-06-23-49-28.532684,A1
120,53,31897,31743,31593,31449,31313,31191,31089,31008,30951,30915,30899,30899,30914,30936,30963,30985,30999,31001,30996,30996,31024,31119,31320,31645,32088,1354,2022-03-06-23-49-28.848881,A1
121,53,32611,33145,33616,33958,34137,34144,34000,33746,33427,33088,32762,32466,32201,31966,31759,31583,31451,31373,31360,31412,31521,31665,31817,31946,32032,1355,2022-03-06-23-49-29.207755,A1
122,53,32062,32037,31970,31878,31777,31679,31593,31520,31459,31405,31353,31299,31247,31201,31170,31159,31172,31211,31275,31359,31455,31555,31650,31731,31793,1356,2022-03-06-23-49-29.522643,A1
123,53,31832,31850,31850,31845,31858,31925,32093,32397,32844,33409,34033,34636,35142,35491,35658,35651,35501,35255,34964,34674,34415,34196,34014,33859,33714,1357,2022-03-06-23-49-30.197550,A1
